  0.001334,   0.007915,  -0.001278,   0.001371,   0.005388,  -0.009708
  0.001200,   0.007118,  -0.001149,   0.001235,   0.004984,  -0.009086
  0.001079,   0.006401,  -0.001034,   0.001113,   0.004610,  -0.008499
  0.000970,   0.005756,  -0.000930,   0.001004,   0.004266,  -0.007946
  0.000873,   0.005177,  -0.000836,   0.000906,   0.003949,  -0.007426
  0.000785,   0.004655,  -0.000752,   0.000817,   0.003656,  -0.006936
  0.000706,   0.004186,  -0.000676,   0.000737,   0.003387,  -0.006477
  0.000635,   0.003765,  -0.000608,   0.000666,   0.003138,  -0.006045
  0.000571,   0.003386,  -0.000547,   0.000601,   0.002909,  -0.005640
  0.000513,   0.003045,  -0.000492,   0.000542,   0.002699,  -0.005261
  0.000462,   0.002738,  -0.000443,   0.000490,   0.002505,  -0.004906
  0.000415,   0.002462,  -0.000398,   0.000442,   0.002326,  -0.004573
  0.000373,   0.002215,  -0.000358,   0.000398,   0.002162,  -0.004262
  0.000336,   0.001992,  -0.000322,   0.000359,   0.002010,  -0.003971
  0.000302,   0.001791,  -0.000290,   0.000324,   0.001871,  -0.003699
  0.000272,   0.001611,  -0.000261,   0.000291,   0.001744,  -0.003446
  0.000244,   0.001448,  -0.000234,   0.000262,   0.001627,  -0.003209
  0.000220,   0.001303,  -0.000211,   0.000235,   0.001519,  -0.002988
  0.000198,   0.001171,  -0.000190,   0.000211,   0.001420,  -0.002782
  0.000178,   0.001053,  -0.000170,   0.000188,   0.001330,  -0.002591
  0.000160,   0.000947,  -0.000153,   0.000168,   0.001248,  -0.002412
  0.000144,   0.000852,  -0.000138,   0.000149,   0.001172,  -0.002246
  0.000129,   0.000766,  -0.000124,   0.000131,   0.001104,  -0.002092
  0.000116,   0.000689,  -0.000112,   0.000115,   0.001041,  -0.001948
  0.000104,   0.000620,  -0.000100,   0.000100,   0.000985,  -0.001814
  0.000094,   0.000557,  -0.000090,   0.000086,   0.000933,  -0.001690
  0.000085,   0.000501,  -0.000081,   0.000073,   0.000887,  -0.001575
  0.000076,   0.000451,  -0.000073,   0.000061,   0.000846,  -0.001468
  0.000068,   0.000405,  -0.000066,   0.000050,   0.000809,  -0.001369
  0.000061,   0.000364,  -0.000059,   0.000039,   0.000776,  -0.001277
  0.000055,   0.000328,  -0.000053,   0.000028,   0.000747,  -0.001192
  0.000050,   0.000295,  -0.000048,   0.000018,   0.000722,  -0.001113
  0.000045,   0.000265,  -0.000043,   0.000009,   0.000701,  -0.001041
  0.000040,   0.000238,  -0.000039,  -0.000000,   0.000683,  -0.000973
  0.000036,   0.000214,  -0.000035,  -0.000009,   0.000669,  -0.000911
  0.000033,   0.000193,  -0.000031,  -0.000018,   0.000659,  -0.000853
  0.000029,   0.000173,  -0.000028,  -0.000027,   0.000651,  -0.000800
  0.000026,   0.000156,  -0.000025,  -0.000036,   0.000647,  -0.000751
  0.000024,   0.000140,  -0.000023,  -0.000044,   0.000647,  -0.000706
  0.000021,   0.000126,  -0.000020,  -0.000053,   0.000650,  -0.000664
  0.000019,   0.000113,  -0.000018,  -0.000062,   0.000656,  -0.000625
  0.000017,   0.000102,  -0.000017,  -0.000071,   0.000667,  -0.000590
  0.000015,   0.000092,  -0.000015,  -0.000081,   0.000682,  -0.000557
  0.000014,   0.000082,  -0.000013,  -0.000091,   0.000701,  -0.000527
  0.000013,   0.000074,  -0.000012,  -0.000102,   0.000725,  -0.000499
  0.000011,   0.000067,  -0.000011,  -0.000113,   0.000755,  -0.000472
  0.000010,   0.000060,  -0.000010,  -0.000126,   0.000791,  -0.000448
  0.000009,   0.000054,  -0.000009,  -0.000139,   0.000835,  -0.000425
  0.000008,   0.000049,  -0.000008,  -0.000155,   0.000888,  -0.000402
  0.000007,   0.000044,  -0.000007,  -0.000172,   0.000951,  -0.000381
  0.000007,   0.000039,  -0.000006,  -0.000191,   0.001028,  -0.000359
  0.000006,   0.000035,  -0.000006,  -0.000213,   0.001122,  -0.000336
  0.000005,   0.000032,  -0.000005,  -0.000240,   0.001238,  -0.000312
  0.000005,   0.000029,  -0.000005,  -0.000272,   0.001383,  -0.000283
  0.000004,   0.000026,  -0.000004,  -0.000311,   0.001571,  -0.000248
  0.000004,   0.000023,  -0.000004,  -0.000362,   0.001822,  -0.000201
  0.000004,   0.000021,  -0.000003,  -0.000429,   0.002171,  -0.000133
  0.000003,   0.000019,  -0.000003,  -0.000521,   0.002690,  -0.000027
  0.000003,   0.000017,  -0.000003,  -0.000645,   0.003529,   0.000155
  0.000003,   0.000015,  -0.000002,  -0.000778,   0.004989,   0.000476
  0.000002,   0.000014,  -0.000002,  -0.000804,   0.007255,   0.000921
  0.000002,   0.000012,  -0.000002,  -0.000766,   0.009636,   0.001249
  0.000002,   0.000011,  -0.000002,  -0.000717,   0.011872,   0.001408
  0.000002,   0.000010,  -0.000002,  -0.000659,   0.013961,   0.001418
  0.000001,   0.000009,  -0.000001,  -0.000593,   0.015903,   0.001303
  0.000001,   0.000008,  -0.000001,  -0.000519,   0.017699,   0.001081
  0.000001,   0.000007,  -0.000001,  -0.000440,   0.019353,   0.000771
  0.000001,   0.000006,  -0.000001,  -0.000355,   0.020867,   0.000389
  0.000001,   0.000006,  -0.000001,  -0.000266,   0.022248,  -0.000051
  0.000001,   0.000005,   0.000000,  -0.000173,   0.023501,  -0.000535
  0.000001,   0.000005,   0.000000,  -0.000078,   0.024631,  -0.001053
  0.000001,   0.000004,   0.000000,   0.000019,   0.025646,  -0.001594
  0.000001,   0.000004,   0.000000,   0.000117,   0.026551,  -0.002149
  0.000001,   0.000003,   0.000000,   0.000216,   0.027353,  -0.002710
  0.000001,   0.000003,   0.000000,   0.000315,   0.028060,  -0.003272
  0.000000,   0.000003,   0.000000,   0.000414,   0.028677,  -0.003828
  0.000000,   0.000002,   0.000000,   0.000512,   0.029211,  -0.004374
  0.000000,   0.000002,   0.000000,   0.000609,   0.029668,  -0.004906
  0.000000,   0.000002,   0.000000,   0.000704,   0.030054,  -0.005420
  0.000000,   0.000002,   0.000000,   0.000798,   0.030376,  -0.005915
  0.000000,   0.000002,   0.000000,   0.000889,   0.030638,  -0.006388
  0.000000,   0.000001,   0.000000,   0.000979,   0.030845,  -0.006837
  0.000000,   0.000001,   0.000000,   0.001066,   0.031003,  -0.007262
  0.000000,   0.000001,   0.000000,   0.001150,   0.031116,  -0.007663
  0.000000,   0.000001,   0.000000,   0.001232,   0.031188,  -0.008038
  0.000000,   0.000001,   0.000000,   0.001312,   0.031223,  -0.008387
  0.000000,   0.000001,   0.000000,   0.001389,   0.031225,  -0.008712
  0.000000,   0.000001,   0.000000,   0.001463,   0.031197,  -0.009011
  0.000000,   0.000001,   0.000000,   0.001534,   0.031142,  -0.009287
  0.000000,   0.000001,   0.000000,   0.001602,   0.031063,  -0.009539
  0.000000,   0.000001,   0.000000,   0.001668,   0.030962,  -0.009768
  0.000000,   0.000001,   0.000000,   0.001732,   0.030843,  -0.009975
  0.000000,   0.000000,   0.000000,   0.001792,   0.030706,  -0.010161
  0.000000,   0.000000,   0.000000,   0.001850,   0.030554,  -0.010327
  0.000000,   0.000000,   0.000000,   0.001906,   0.030390,  -0.010473
  0.000000,   0.000000,   0.000000,   0.001959,   0.030214,  -0.010602
  0.000000,   0.000000,   0.000000,   0.002010,   0.030028,  -0.010713
  0.000000,   0.000000,   0.000000,   0.002059,   0.029834,  -0.010808
  0.000000,   0.000000,   0.000000,   0.002105,   0.029632,  -0.010888
  0.000000,   0.000000,   0.000000,   0.002149,   0.029425,  -0.010953
  0.000000,   0.000000,   0.000000,   0.002191,   0.029213,  -0.011005
  0.000000,   0.000000,   0.000000,   0.002232,   0.028997,  -0.011045
  0.000000,   0.000000,   0.000000,   0.002270,   0.028778,  -0.011072
  0.000000,   0.000000,   0.000000,   0.002306,   0.028558,  -0.011089
  0.000000,   0.000000,   0.000000,   0.002341,   0.028336,  -0.011096
  0.000000,   0.000000,   0.000000,   0.002374,   0.028113,  -0.011094
  0.000000,   0.000000,   0.000000,   0.002405,   0.027892,  -0.011082
  0.000000,   0.000000,   0.000000,   0.002435,   0.027671,  -0.011063
  0.000000,   0.000000,   0.000000,   0.002464,   0.027451,  -0.011037
  0.000000,   0.000000,   0.000000,   0.002491,   0.027234,  -0.011004
  0.000000,   0.000000,   0.000000,   0.002517,   0.027020,  -0.010965
  0.000000,   0.000000,   0.000000,   0.002541,   0.026808,  -0.010920
  0.000000,   0.000000,   0.000000,   0.002564,   0.026601,  -0.010870
  0.000000,   0.000000,   0.000000,   0.002587,   0.026397,  -0.010816
  0.000000,   0.000000,   0.000000,   0.002608,   0.026197,  -0.010759
  0.000000,   0.000000,   0.000000,   0.002628,   0.026002,  -0.010697
  0.000000,   0.000000,   0.000000,   0.002648,   0.025811,  -0.010633
  0.000000,   0.000000,   0.000000,   0.002666,   0.025626,  -0.010565
  0.000000,   0.000000,   0.000000,   0.002684,   0.025446,  -0.010496
  0.000000,   0.000000,   0.000000,   0.002701,   0.025271,  -0.010425
  0.000000,   0.000000,   0.000000,   0.002718,   0.025102,  -0.010352
  0.000000,   0.000000,   0.000000,   0.002734,   0.024939,  -0.010278
  0.000000,   0.000000,   0.000000,   0.002749,   0.024781,  -0.010203
  0.000000,   0.000000,   0.000000,   0.002764,   0.024628,  -0.010127
  0.000000,   0.000000,   0.000000,   0.002779,   0.024481,  -0.010051
  0.000000,   0.000000,   0.000000,   0.002793,   0.024340,  -0.009975
  0.000000,   0.000000,   0.000000,   0.002807,   0.024205,  -0.009899
  0.000000,   0.000000,   0.000000,   0.002821,   0.024075,  -0.009823
  0.000000,   0.000000,   0.000000,   0.002835,   0.023950,  -0.009748
  0.000000,   0.000000,   0.000000,   0.002849,   0.023831,  -0.009673
  0.000000,   0.000000,   0.000000,   0.002862,   0.023717,  -0.009599
  0.000000,   0.000000,   0.000000,   0.002876,   0.023608,  -0.009526
  0.000000,   0.000000,   0.000000,   0.002889,   0.023504,  -0.009454
  0.000000,   0.000000,   0.000000,   0.002903,   0.023405,  -0.009384
  0.000000,   0.000000,   0.000000,   0.002917,   0.023310,  -0.009314
  0.000000,   0.000000,   0.000000,   0.002931,   0.023220,  -0.009246
  0.000000,   0.000000,   0.000000,   0.002945,   0.023134,  -0.009179
  0.000000,   0.000000,   0.000000,   0.002959,   0.023052,  -0.009114
  0.000000,   0.000000,   0.000000,   0.002973,   0.022974,  -0.009050
  0.000000,   0.000000,   0.000000,   0.002988,   0.022900,  -0.008987
  0.000000,   0.000000,   0.000000,   0.003003,   0.022829,  -0.008927
  0.000000,   0.000000,   0.000000,   0.003018,   0.022762,  -0.008867
  0.000000,   0.000000,   0.000000,   0.003033,   0.022698,  -0.008810
  0.000000,   0.000000,   0.000000,   0.003049,   0.022636,  -0.008754
  0.000000,   0.000000,   0.000000,   0.003065,   0.022578,  -0.008699
  0.000000,   0.000000,   0.000000,   0.003081,   0.022522,  -0.008646
  0.000000,   0.000000,   0.000000,   0.003098,   0.022468,  -0.008595
  0.000000,   0.000000,   0.000000,   0.003115,   0.022417,  -0.008545
  0.000000,   0.000000,   0.000000,   0.003132,   0.022368,  -0.008496
  0.000000,   0.000000,   0.000000,   0.003149,   0.022320,  -0.008449
  0.000000,   0.000000,   0.000000,   0.003167,   0.022275,  -0.008403
  0.000000,   0.000000,   0.000000,   0.003185,   0.022231,  -0.008359
  0.000000,   0.000000,   0.000000,   0.003204,   0.022188,  -0.008316
  0.000000,   0.000000,   0.000000,   0.003222,   0.022147,  -0.008274
  0.000000,   0.000000,   0.000000,   0.003241,   0.022107,  -0.008233
  0.000000,   0.000000,   0.000000,   0.003260,   0.022068,  -0.008194
  0.000000,   0.000000,   0.000000,   0.003279,   0.022030,  -0.008155
  0.000000,   0.000000,   0.000000,   0.003299,   0.021992,  -0.008118
  0.000000,   0.000000,   0.000000,   0.003319,   0.021955,  -0.008081
  0.000000,   0.000000,   0.000000,   0.003339,   0.021919,  -0.008046
  0.000000,   0.000000,   0.000000,   0.003359,   0.021884,  -0.008011
  0.000000,   0.000000,   0.000000,   0.003379,   0.021848,  -0.007978
  0.000000,   0.000000,   0.000000,   0.003400,   0.021813,  -0.007945
  0.000000,   0.000000,   0.000000,   0.003420,   0.021778,  -0.007912
  0.000000,   0.000000,   0.000000,   0.003441,   0.021743,  -0.007881
  0.000000,   0.000000,   0.000000,   0.003462,   0.021708,  -0.007850
  0.000000,   0.000000,   0.000000,   0.003483,   0.021673,  -0.007820
  0.000000,   0.000000,   0.000000,   0.003504,   0.021638,  -0.007790
  0.000000,   0.000000,   0.000000,   0.003525,   0.021602,  -0.007761
  0.000000,   0.000000,   0.000000,   0.003546,   0.021566,  -0.007732
  0.000000,   0.000000,   0.000000,   0.003567,   0.021530,  -0.007703
  0.000000,   0.000000,   0.000000,   0.003588,   0.021493,  -0.007675
  0.000000,   0.000000,   0.000000,   0.003609,   0.021456,  -0.007648
  0.000000,   0.000000,   0.000000,   0.003630,   0.021419,  -0.007620
  0.000000,   0.000000,   0.000000,   0.003651,   0.021380,  -0.007593
  0.000000,   0.000000,   0.000000,   0.003672,   0.021341,  -0.007566
  0.000000,   0.000000,   0.000000,   0.003693,   0.021301,  -0.007539
  0.000000,   0.000000,   0.000000,   0.003714,   0.021261,  -0.007513
  0.000000,   0.000000,   0.000000,   0.003734,   0.021220,  -0.007486
  0.000000,   0.000000,   0.000000,   0.003755,   0.021177,  -0.007460
  0.000000,   0.000000,   0.000000,   0.003775,   0.021134,  -0.007433
  0.000000,   0.000000,   0.000000,   0.003795,   0.021090,  -0.007407
  0.000000,   0.000000,   0.000000,   0.003815,   0.021045,  -0.007381
  0.000000,   0.000000,   0.000000,   0.003835,   0.020999,  -0.007355
  0.000000,   0.000000,   0.000000,   0.003855,   0.020952,  -0.007328
  0.000000,   0.000000,   0.000000,   0.003874,   0.020904,  -0.007302
  0.000000,   0.000000,   0.000000,   0.003893,   0.020855,  -0.007276
  0.000000,   0.000000,   0.000000,   0.003912,   0.020805,  -0.007249
  0.000000,   0.000000,   0.000000,   0.003931,   0.020753,  -0.007223
  0.000000,   0.000000,   0.000000,   0.003949,   0.020700,  -0.007196
  0.000000,   0.000000,   0.000000,   0.003967,   0.020646,  -0.007169
  0.000000,   0.000000,   0.000000,   0.003985,   0.020591,  -0.007142
  0.000000,   0.000000,   0.000000,   0.004002,   0.020535,  -0.007115
  0.000000,   0.000000,   0.000000,   0.004019,   0.020477,  -0.007088
  0.000000,   0.000000,   0.000000,   0.004036,   0.020418,  -0.007060
  0.000000,   0.000000,   0.000000,   0.004052,   0.020358,  -0.007032
  0.000000,   0.000000,   0.000000,   0.004068,   0.020296,  -0.007005
  0.000000,   0.000000,   0.000000,   0.004084,   0.020233,  -0.006976
  0.000000,   0.000000,   0.000000,   0.004099,   0.020168,  -0.006948
  0.000000,   0.000000,   0.000000,   0.004114,   0.020102,  -0.006919
  0.000000,   0.000000,   0.000000,   0.004128,   0.020035,  -0.006891
  0.000000,   0.000000,   0.000000,   0.004142,   0.019966,  -0.006861
  0.000000,   0.000000,   0.000000,   0.004155,   0.019896,  -0.006832
  0.000000,   0.000000,   0.000000,   0.004168,   0.019824,  -0.006802
  0.000000,   0.000000,   0.000000,   0.004181,   0.019751,  -0.006772
  0.000000,   0.000000,   0.000000,   0.004193,   0.019676,  -0.006742
  0.000000,   0.000000,   0.000000,   0.004205,   0.019599,  -0.006712
  0.000000,   0.000000,   0.000000,   0.004216,   0.019522,  -0.006681
  0.000000,   0.000000,   0.000000,   0.004226,   0.019442,  -0.006650
  0.000000,   0.000000,   0.000000,   0.004237,   0.019361,  -0.006619
  0.000000,   0.000000,   0.000000,   0.004246,   0.019278,  -0.006587
  0.000000,   0.000000,   0.000000,   0.004255,   0.019194,  -0.006555
  0.000000,   0.000000,   0.000000,   0.004264,   0.019108,  -0.006523
  0.000000,   0.000000,   0.000000,   0.004272,   0.019020,  -0.006490
  0.000000,   0.000000,   0.000000,   0.004279,   0.018931,  -0.006457
  0.000000,   0.000000,   0.000000,   0.004286,   0.018840,  -0.006424
  0.000000,   0.000000,   0.000000,   0.004292,   0.018748,  -0.006390
  0.000000,   0.000000,   0.000000,   0.004298,   0.018654,  -0.006356
  0.000000,   0.000000,   0.000000,   0.004303,   0.018558,  -0.006322
  0.000000,   0.000000,   0.000000,   0.004308,   0.018460,  -0.006288
  0.000000,   0.000000,   0.000000,   0.004312,   0.018361,  -0.006253
  0.000000,   0.000000,   0.000000,   0.004315,   0.018260,  -0.006218
  0.000000,   0.000000,   0.000000,   0.004318,   0.018157,  -0.006182
  0.000000,   0.000000,   0.000000,   0.004320,   0.018053,  -0.006146
  0.000000,   0.000000,   0.000000,   0.004321,   0.017947,  -0.006110
  0.000000,   0.000000,   0.000000,   0.004322,   0.017839,  -0.006074
  0.000000,   0.000000,   0.000000,   0.004322,   0.017729,  -0.006037
  0.000000,   0.000000,   0.000000,   0.004322,   0.017618,  -0.006000
  0.000000,   0.000000,   0.000000,   0.004321,   0.017505,  -0.005962
  0.000000,   0.000000,   0.000000,   0.004319,   0.017390,  -0.005924
  0.000000,   0.000000,   0.000000,   0.004316,   0.017273,  -0.005886
  0.000000,   0.000000,   0.000000,   0.004313,   0.017155,  -0.005848
  0.000000,   0.000000,   0.000000,   0.004309,   0.017035,  -0.005809
  0.000000,   0.000000,   0.000000,   0.004305,   0.016913,  -0.005770
  0.000000,   0.000000,   0.000000,   0.004299,   0.016790,  -0.005730
  0.000000,   0.000000,   0.000000,   0.004294,   0.016665,  -0.005691
  0.000000,   0.000000,   0.000000,   0.004287,   0.016538,  -0.005651
  0.000000,   0.000000,   0.000000,   0.004280,   0.016409,  -0.005610
  0.000000,   0.000000,   0.000000,   0.004271,   0.016279,  -0.005569
  0.000000,   0.000000,   0.000000,   0.004263,   0.016147,  -0.005528
  0.000000,   0.000000,   0.000000,   0.004253,   0.016013,  -0.005487
  0.000000,   0.000000,   0.000000,   0.004243,   0.015877,  -0.005445
  0.000000,   0.000000,   0.000000,   0.004232,   0.015740,  -0.005403
  0.000000,   0.000000,   0.000000,   0.004220,   0.015602,  -0.005361
  0.000000,   0.000000,   0.000000,   0.004208,   0.015461,  -0.005318
  0.000000,   0.000000,   0.000000,   0.004195,   0.015319,  -0.005275
  0.000000,   0.000000,   0.000000,   0.004181,   0.015175,  -0.005232
  0.000000,   0.000000,   0.000000,   0.004167,   0.015030,  -0.005188
  0.000000,   0.000000,   0.000000,   0.004151,   0.014883,  -0.005144
  0.000000,   0.000000,   0.000000,   0.004135,   0.014735,  -0.005100
  0.000000,   0.000000,   0.000000,   0.004118,   0.014585,  -0.005056
  0.000000,   0.000000,   0.000000,   0.004101,   0.014433,  -0.005011
  0.000000,   0.000000,   0.000000,   0.004083,   0.014280,  -0.004966
  0.000000,   0.000000,   0.000000,   0.004064,   0.014125,  -0.004920
  0.000000,   0.000000,   0.000000,   0.004044,   0.013969,  -0.004875
  0.000000,   0.000000,   0.000000,   0.004023,   0.013812,  -0.004829
  0.000000,   0.000000,   0.000000,   0.004002,   0.013653,  -0.004782
  0.000000,   0.000000,   0.000000,   0.003980,   0.013492,  -0.004736
  0.000000,   0.000000,   0.000000,   0.003957,   0.013331,  -0.004689
  0.000000,   0.000000,   0.000000,   0.003934,   0.013168,  -0.004642
  0.000000,   0.000000,   0.000000,   0.003910,   0.013003,  -0.004595
  0.000000,   0.000000,   0.000000,   0.003885,   0.012838,  -0.004547
  0.000000,   0.000000,   0.000000,   0.003859,   0.012671,  -0.004499
  0.000000,   0.000000,   0.000000,   0.003833,   0.012503,  -0.004451
  0.000000,   0.000000,   0.000000,   0.003806,   0.012333,  -0.004402
  0.000000,   0.000000,   0.000000,   0.003778,   0.012163,  -0.004354
  0.000000,   0.000000,   0.000000,   0.003750,   0.011991,  -0.004305
  0.000000,   0.000000,   0.000000,   0.003721,   0.011819,  -0.004256
  0.000000,   0.000000,   0.000000,   0.003691,   0.011645,  -0.004206
  0.000000,   0.000000,   0.000000,   0.003660,   0.011470,  -0.004157
  0.000000,   0.000000,   0.000000,   0.003629,   0.011295,  -0.004107
  0.000000,   0.000000,   0.000000,   0.003597,   0.011118,  -0.004057
  0.000000,   0.000000,   0.000000,   0.003565,   0.010941,  -0.004007
  0.000000,   0.000000,   0.000000,   0.003532,   0.010763,  -0.003956
  0.000000,   0.000000,   0.000000,   0.003498,   0.010584,  -0.003905
  0.000000,   0.000000,   0.000000,   0.003463,   0.010404,  -0.003854
  0.000000,   0.000000,   0.000000,   0.003428,   0.010224,  -0.003803
  0.000000,   0.000000,   0.000000,   0.003393,   0.010043,  -0.003752
  0.000000,   0.000000,   0.000000,   0.003356,   0.009862,  -0.003701
  0.000000,   0.000000,   0.000000,   0.003319,   0.009680,  -0.003649
  0.000000,   0.000000,   0.000000,   0.003282,   0.009498,  -0.003597
  0.000000,   0.000000,   0.000000,   0.003244,   0.009315,  -0.003545
  0.000000,   0.000000,   0.000000,   0.003205,   0.009132,  -0.003493
  0.000000,   0.000000,   0.000000,   0.003166,   0.008949,  -0.003441
  0.000000,   0.000000,   0.000000,   0.003126,   0.008765,  -0.003389
  0.000000,   0.000000,   0.000000,   0.003086,   0.008581,  -0.003336
  0.000000,   0.000000,   0.000000,   0.003045,   0.008398,  -0.003284
  0.000000,   0.000000,   0.000000,   0.003004,   0.008214,  -0.003231
  0.000000,   0.000000,   0.000000,   0.002962,   0.008030,  -0.003178
  0.000000,   0.000000,   0.000000,   0.002920,   0.007847,  -0.003125
  0.000000,   0.000000,   0.000000,   0.002877,   0.007663,  -0.003072
  0.000000,   0.000000,   0.000000,   0.002834,   0.007480,  -0.003019
  0.000000,   0.000000,   0.000000,   0.002791,   0.007297,  -0.002966
  0.000000,   0.000000,   0.000000,   0.002747,   0.007114,  -0.002913
  0.000000,   0.000000,   0.000000,   0.002703,   0.006932,  -0.002860
  0.000000,   0.000000,   0.000000,   0.002658,   0.006751,  -0.002807
  0.000000,   0.000000,   0.000000,   0.002613,   0.006570,  -0.002754
  0.000000,   0.000000,   0.000000,   0.002568,   0.006390,  -0.002700
  0.000000,   0.000000,   0.000000,   0.002522,   0.006210,  -0.002647
  0.000000,   0.000000,   0.000000,   0.002476,   0.006032,  -0.002594
  0.000000,   0.000000,   0.000000,   0.002430,   0.005854,  -0.002541
  0.000000,   0.000000,   0.000000,   0.002383,   0.005677,  -0.002488
  0.000000,   0.000000,   0.000000,   0.002337,   0.005501,  -0.002435
  0.000000,   0.000000,   0.000000,   0.002290,   0.005327,  -0.002382
  0.000000,   0.000000,   0.000000,   0.002243,   0.005153,  -0.002329
  0.000000,   0.000000,   0.000000,   0.002195,   0.004981,  -0.002277
  0.000000,   0.000000,   0.000000,   0.002148,   0.004811,  -0.002224
  0.000000,   0.000000,   0.000000,   0.002101,   0.004641,  -0.002171
  0.000000,   0.000000,   0.000000,   0.002053,   0.004474,  -0.002119
  0.000000,   0.000000,   0.000000,   0.002005,   0.004307,  -0.002067
  0.000000,   0.000000,   0.000000,   0.001958,   0.004143,  -0.002015
  0.000000,   0.000000,   0.000000,   0.001910,   0.003980,  -0.001963
  0.000000,   0.000000,   0.000000,   0.001862,   0.003820,  -0.001912
  0.000000,   0.000000,   0.000000,   0.001814,   0.003661,  -0.001861
  0.000000,   0.000000,   0.000000,   0.001767,   0.003504,  -0.001810
  0.000000,   0.000000,   0.000000,   0.001719,   0.003349,  -0.001759
  0.000000,   0.000000,   0.000000,   0.001671,   0.003197,  -0.001708
  0.000000,   0.000000,   0.000000,   0.001624,   0.003047,  -0.001658
  0.000000,   0.000000,   0.000000,   0.001577,   0.002899,  -0.001608
  0.000000,   0.000000,   0.000000,   0.001530,   0.002754,  -0.001559
  0.000000,   0.000000,   0.000000,   0.001483,   0.002611,  -0.001510
  0.000000,   0.000000,   0.000000,   0.001436,   0.002470,  -0.001461
  0.000000,   0.000000,   0.000000,   0.001390,   0.002333,  -0.001412
  0.000000,   0.000000,   0.000000,   0.001344,   0.002198,  -0.001364
