  0.000004,   0.000023,  -0.000004,   0.000709,   0.005125,  -0.010777
  0.000004,   0.000021,  -0.000003,   0.000736,   0.005249,  -0.010943
  0.000003,   0.000019,  -0.000003,   0.000763,   0.005380,  -0.011110
  0.000003,   0.000017,  -0.000003,   0.000790,   0.005520,  -0.011278
  0.000003,   0.000015,  -0.000002,   0.000817,   0.005670,  -0.011447
  0.000002,   0.000014,  -0.000002,   0.000844,   0.005833,  -0.011615
  0.000002,   0.000012,  -0.000002,   0.000869,   0.006011,  -0.011783
  0.000002,   0.000011,  -0.000002,   0.000894,   0.006208,  -0.011949
  0.000002,   0.000010,  -0.000002,   0.000915,   0.006431,  -0.012113
  0.000001,   0.000009,  -0.000001,   0.000933,   0.006689,  -0.012271
  0.000001,   0.000008,  -0.000001,   0.000946,   0.006997,  -0.012421
  0.000001,   0.000007,  -0.000001,   0.000950,   0.007380,  -0.012557
  0.000001,   0.000006,  -0.000001,   0.000942,   0.007882,  -0.012666
  0.000001,   0.000006,  -0.000001,   0.000916,   0.008588,  -0.012727
  0.000001,   0.000005,   0.000000,   0.000874,   0.009658,  -0.012700
  0.000001,   0.000005,   0.000000,   0.000852,   0.011298,  -0.012547
  0.000001,   0.000004,   0.000000,   0.000895,   0.013352,  -0.012367
  0.000001,   0.000004,   0.000000,   0.000967,   0.015370,  -0.012319
  0.000001,   0.000003,   0.000000,   0.001054,   0.017267,  -0.012416
  0.000001,   0.000003,   0.000000,   0.001156,   0.019038,  -0.012639
  0.000000,   0.000003,   0.000000,   0.001270,   0.020682,  -0.012970
  0.000000,   0.000002,   0.000000,   0.001396,   0.022198,  -0.013393
  0.000000,   0.000002,   0.000000,   0.001531,   0.023588,  -0.013893
  0.000000,   0.000002,   0.000000,   0.001676,   0.024855,  -0.014456
  0.000000,   0.000002,   0.000000,   0.001828,   0.026001,  -0.015069
  0.000000,   0.000002,   0.000000,   0.001986,   0.027030,  -0.015722
  0.000000,   0.000001,   0.000000,   0.002151,   0.027948,  -0.016404
  0.000000,   0.000001,   0.000000,   0.002319,   0.028757,  -0.017106
  0.000000,   0.000001,   0.000000,   0.002492,   0.029465,  -0.017820
  0.000000,   0.000001,   0.000000,   0.002667,   0.030076,  -0.018539
  0.000000,   0.000001,   0.000000,   0.002845,   0.030596,  -0.019256
  0.000000,   0.000001,   0.000000,   0.003024,   0.031030,  -0.019968
  0.000000,   0.000001,   0.000000,   0.003203,   0.031385,  -0.020668
  0.000000,   0.000001,   0.000000,   0.003383,   0.031666,  -0.021352
  0.000000,   0.000001,   0.000000,   0.003563,   0.031878,  -0.022019
  0.000000,   0.000001,   0.000000,   0.003742,   0.032026,  -0.022665
  0.000000,   0.000001,   0.000000,   0.003920,   0.032117,  -0.023287
  0.000000,   0.000000,   0.000000,   0.004096,   0.032155,  -0.023885
  0.000000,   0.000000,   0.000000,   0.004271,   0.032144,  -0.024456
  0.000000,   0.000000,   0.000000,   0.004444,   0.032090,  -0.025001
  0.000000,   0.000000,   0.000000,   0.004615,   0.031997,  -0.025518
  0.000000,   0.000000,   0.000000,   0.004783,   0.031869,  -0.026007
  0.000000,   0.000000,   0.000000,   0.004949,   0.031710,  -0.026469
  0.000000,   0.000000,   0.000000,   0.005113,   0.031524,  -0.026902
  0.000000,   0.000000,   0.000000,   0.005273,   0.031314,  -0.027309
  0.000000,   0.000000,   0.000000,   0.005431,   0.031084,  -0.027689
  0.000000,   0.000000,   0.000000,   0.005587,   0.030836,  -0.028043
  0.000000,   0.000000,   0.000000,   0.005740,   0.030573,  -0.028371
  0.000000,   0.000000,   0.000000,   0.005890,   0.030299,  -0.028675
  0.000000,   0.000000,   0.000000,   0.006037,   0.030015,  -0.028956
  0.000000,   0.000000,   0.000000,   0.006182,   0.029724,  -0.029215
  0.000000,   0.000000,   0.000000,   0.006325,   0.029428,  -0.029452
  0.000000,   0.000000,   0.000000,   0.006465,   0.029128,  -0.029669
  0.000000,   0.000000,   0.000000,   0.006603,   0.028827,  -0.029867
  0.000000,   0.000000,   0.000000,   0.006739,   0.028526,  -0.030047
  0.000000,   0.000000,   0.000000,   0.006873,   0.028226,  -0.030210
  0.000000,   0.000000,   0.000000,   0.007005,   0.027929,  -0.030357
  0.000000,   0.000000,   0.000000,   0.007135,   0.027636,  -0.030489
  0.000000,   0.000000,   0.000000,   0.007263,   0.027347,  -0.030608
  0.000000,   0.000000,   0.000000,   0.007390,   0.027065,  -0.030714
  0.000000,   0.000000,   0.000000,   0.007516,   0.026788,  -0.030809
  0.000000,   0.000000,   0.000000,   0.007640,   0.026518,  -0.030892
  0.000000,   0.000000,   0.000000,   0.007763,   0.026256,  -0.030967
  0.000000,   0.000000,   0.000000,   0.007886,   0.026002,  -0.031032
  0.000000,   0.000000,   0.000000,   0.008008,   0.025757,  -0.031090
  0.000000,   0.000000,   0.000000,   0.008128,   0.025520,  -0.031140
  0.000000,   0.000000,   0.000000,   0.008249,   0.025291,  -0.031184
  0.000000,   0.000000,   0.000000,   0.008369,   0.025072,  -0.031222
  0.000000,   0.000000,   0.000000,   0.008489,   0.024862,  -0.031256
  0.000000,   0.000000,   0.000000,   0.008609,   0.024660,  -0.031285
  0.000000,   0.000000,   0.000000,   0.008728,   0.024468,  -0.031310
  0.000000,   0.000000,   0.000000,   0.008848,   0.024284,  -0.031332
  0.000000,   0.000000,   0.000000,   0.008968,   0.024110,  -0.031352
  0.000000,   0.000000,   0.000000,   0.009088,   0.023944,  -0.031369
  0.000000,   0.000000,   0.000000,   0.009209,   0.023786,  -0.031385
  0.000000,   0.000000,   0.000000,   0.009330,   0.023636,  -0.031399
  0.000000,   0.000000,   0.000000,   0.009452,   0.023495,  -0.031412
  0.000000,   0.000000,   0.000000,   0.009574,   0.023361,  -0.031424
  0.000000,   0.000000,   0.000000,   0.009697,   0.023234,  -0.031435
  0.000000,   0.000000,   0.000000,   0.009821,   0.023114,  -0.031447
  0.000000,   0.000000,   0.000000,   0.009945,   0.023001,  -0.031458
  0.000000,   0.000000,   0.000000,   0.010071,   0.022895,  -0.031470
  0.000000,   0.000000,   0.000000,   0.010197,   0.022794,  -0.031481
  0.000000,   0.000000,   0.000000,   0.010324,   0.022700,  -0.031493
  0.000000,   0.000000,   0.000000,   0.010452,   0.022610,  -0.031506
  0.000000,   0.000000,   0.000000,   0.010581,   0.022526,  -0.031519
  0.000000,   0.000000,   0.000000,   0.010711,   0.022446,  -0.031532
  0.000000,   0.000000,   0.000000,   0.010842,   0.022371,  -0.031546
  0.000000,   0.000000,   0.000000,   0.010974,   0.022300,  -0.031561
  0.000000,   0.000000,   0.000000,   0.011107,   0.022233,  -0.031576
  0.000000,   0.000000,   0.000000,   0.011241,   0.022170,  -0.031591
  0.000000,   0.000000,   0.000000,   0.011375,   0.022109,  -0.031607
  0.000000,   0.000000,   0.000000,   0.011511,   0.022051,  -0.031624
  0.000000,   0.000000,   0.000000,   0.011647,   0.021996,  -0.031641
  0.000000,   0.000000,   0.000000,   0.011784,   0.021944,  -0.031658
  0.000000,   0.000000,   0.000000,   0.011922,   0.021893,  -0.031675
  0.000000,   0.000000,   0.000000,   0.012060,   0.021845,  -0.031693
  0.000000,   0.000000,   0.000000,   0.012199,   0.021798,  -0.031710
  0.000000,   0.000000,   0.000000,   0.012339,   0.021752,  -0.031727
  0.000000,   0.000000,   0.000000,   0.012479,   0.021707,  -0.031744
  0.000000,   0.000000,   0.000000,   0.012620,   0.021664,  -0.031761
  0.000000,   0.000000,   0.000000,   0.012761,   0.021621,  -0.031777
  0.000000,   0.000000,   0.000000,   0.012902,   0.021579,  -0.031792
  0.000000,   0.000000,   0.000000,   0.013044,   0.021537,  -0.031807
  0.000000,   0.000000,   0.000000,   0.013186,   0.021496,  -0.031821
  0.000000,   0.000000,   0.000000,   0.013328,   0.021454,  -0.031834
  0.000000,   0.000000,   0.000000,   0.013470,   0.021413,  -0.031845
  0.000000,   0.000000,   0.000000,   0.013612,   0.021371,  -0.031856
  0.000000,   0.000000,   0.000000,   0.013754,   0.021330,  -0.031865
  0.000000,   0.000000,   0.000000,   0.013896,   0.021287,  -0.031873
  0.000000,   0.000000,   0.000000,   0.014037,   0.021245,  -0.031879
  0.000000,   0.000000,   0.000000,   0.014178,   0.021201,  -0.031884
  0.000000,   0.000000,   0.000000,   0.014319,   0.021157,  -0.031887
  0.000000,   0.000000,   0.000000,   0.014459,   0.021112,  -0.031887
  0.000000,   0.000000,   0.000000,   0.014599,   0.021067,  -0.031886
  0.000000,   0.000000,   0.000000,   0.014738,   0.021020,  -0.031883
  0.000000,   0.000000,   0.000000,   0.014876,   0.020973,  -0.031877
  0.000000,   0.000000,   0.000000,   0.015013,   0.020924,  -0.031870
  0.000000,   0.000000,   0.000000,   0.015150,   0.020874,  -0.031860
  0.000000,   0.000000,   0.000000,   0.015285,   0.020824,  -0.031847
  0.000000,   0.000000,   0.000000,   0.015420,   0.020772,  -0.031832
  0.000000,   0.000000,   0.000000,   0.015553,   0.020718,  -0.031814
  0.000000,   0.000000,   0.000000,   0.015685,   0.020664,  -0.031794
  0.000000,   0.000000,   0.000000,   0.015816,   0.020608,  -0.031771
  0.000000,   0.000000,   0.000000,   0.015945,   0.020551,  -0.031745
  0.000000,   0.000000,   0.000000,   0.016073,   0.020493,  -0.031717
  0.000000,   0.000000,   0.000000,   0.016199,   0.020433,  -0.031685
  0.000000,   0.000000,   0.000000,   0.016323,   0.020372,  -0.031650
  0.000000,   0.000000,   0.000000,   0.016446,   0.020309,  -0.031613
  0.000000,   0.000000,   0.000000,   0.016567,   0.020245,  -0.031572
  0.000000,   0.000000,   0.000000,   0.016687,   0.020180,  -0.031529
  0.000000,   0.000000,   0.000000,   0.016804,   0.020113,  -0.031482
  0.000000,   0.000000,   0.000000,   0.016919,   0.020045,  -0.031432
  0.000000,   0.000000,   0.000000,   0.017033,   0.019976,  -0.031379
  0.000000,   0.000000,   0.000000,   0.017144,   0.019905,  -0.031322
  0.000000,   0.000000,   0.000000,   0.017253,   0.019833,  -0.031263
  0.000000,   0.000000,   0.000000,   0.017359,   0.019759,  -0.031200
  0.000000,   0.000000,   0.000000,   0.017464,   0.019684,  -0.031134
  0.000000,   0.000000,   0.000000,   0.017566,   0.019608,  -0.031064
  0.000000,   0.000000,   0.000000,   0.017665,   0.019531,  -0.030991
  0.000000,   0.000000,   0.000000,   0.017762,   0.019452,  -0.030915
  0.000000,   0.000000,   0.000000,   0.017856,   0.019372,  -0.030836
  0.000000,   0.000000,   0.000000,   0.017948,   0.019291,  -0.030753
  0.000000,   0.000000,   0.000000,   0.018037,   0.019209,  -0.030667
  0.000000,   0.000000,   0.000000,   0.018123,   0.019125,  -0.030578
  0.000000,   0.000000,   0.000000,   0.018206,   0.019041,  -0.030485
  0.000000,   0.000000,   0.000000,   0.018286,   0.018956,  -0.030389
  0.000000,   0.000000,   0.000000,   0.018364,   0.018870,  -0.030289
  0.000000,   0.000000,   0.000000,   0.018438,   0.018783,  -0.030187
  0.000000,   0.000000,   0.000000,   0.018509,   0.018695,  -0.030081
  0.000000,   0.000000,   0.000000,   0.018578,   0.018606,  -0.029971
  0.000000,   0.000000,   0.000000,   0.018643,   0.018517,  -0.029859
  0.000000,   0.000000,   0.000000,   0.018704,   0.018428,  -0.029743
  0.000000,   0.000000,   0.000000,   0.018763,   0.018338,  -0.029624
  0.000000,   0.000000,   0.000000,   0.018818,   0.018248,  -0.029501
  0.000000,   0.000000,   0.000000,   0.018870,   0.018158,  -0.029376
  0.000000,   0.000000,   0.000000,   0.018919,   0.018067,  -0.029247
  0.000000,   0.000000,   0.000000,   0.018964,   0.017977,  -0.029115
  0.000000,   0.000000,   0.000000,   0.019006,   0.017887,  -0.028980
  0.000000,   0.000000,   0.000000,   0.019044,   0.017797,  -0.028842
  0.000000,   0.000000,   0.000000,   0.019079,   0.017708,  -0.028701
  0.000000,   0.000000,   0.000000,   0.019111,   0.017619,  -0.028557
  0.000000,   0.000000,   0.000000,   0.019138,   0.017531,  -0.028411
  0.000000,   0.000000,   0.000000,   0.019163,   0.017444,  -0.028261
  0.000000,   0.000000,   0.000000,   0.019184,   0.017358,  -0.028108
  0.000000,   0.000000,   0.000000,   0.019201,   0.017274,  -0.027953
  0.000000,   0.000000,   0.000000,   0.019215,   0.017190,  -0.027795
  0.000000,   0.000000,   0.000000,   0.019225,   0.017108,  -0.027635
  0.000000,   0.000000,   0.000000,   0.019232,   0.017027,  -0.027472
  0.000000,   0.000000,   0.000000,   0.019235,   0.016948,  -0.027307
  0.000000,   0.000000,   0.000000,   0.019235,   0.016871,  -0.027140
  0.000000,   0.000000,   0.000000,   0.019232,   0.016795,  -0.026970
  0.000000,   0.000000,   0.000000,   0.019225,   0.016722,  -0.026798
  0.000000,   0.000000,   0.000000,   0.019215,   0.016650,  -0.026624
  0.000000,   0.000000,   0.000000,   0.019202,   0.016580,  -0.026449
  0.000000,   0.000000,   0.000000,   0.019186,   0.016512,  -0.026271
  0.000000,   0.000000,   0.000000,   0.019166,   0.016446,  -0.026093
  0.000000,   0.000000,   0.000000,   0.019144,   0.016381,  -0.025912
  0.000000,   0.000000,   0.000000,   0.019118,   0.016319,  -0.025730
  0.000000,   0.000000,   0.000000,   0.019090,   0.016258,  -0.025547
  0.000000,   0.000000,   0.000000,   0.019058,   0.016199,  -0.025363
  0.000000,   0.000000,   0.000000,   0.019024,   0.016142,  -0.025178
  0.000000,   0.000000,   0.000000,   0.018987,   0.016086,  -0.024992
  0.000000,   0.000000,   0.000000,   0.018948,   0.016031,  -0.024805
  0.000000,   0.000000,   0.000000,   0.018906,   0.015977,  -0.024617
  0.000000,   0.000000,   0.000000,   0.018861,   0.015925,  -0.024428
  0.000000,   0.000000,   0.000000,   0.018814,   0.015873,  -0.024239
  0.000000,   0.000000,   0.000000,   0.018764,   0.015822,  -0.024050
  0.000000,   0.000000,   0.000000,   0.018712,   0.015772,  -0.023860
  0.000000,   0.000000,   0.000000,   0.018658,   0.015722,  -0.023670
  0.000000,   0.000000,   0.000000,   0.018601,   0.015672,  -0.023479
  0.000000,   0.000000,   0.000000,   0.018542,   0.015622,  -0.023288
  0.000000,   0.000000,   0.000000,   0.018480,   0.015571,  -0.023097
  0.000000,   0.000000,   0.000000,   0.018416,   0.015521,  -0.022905
  0.000000,   0.000000,   0.000000,   0.018350,   0.015470,  -0.022713
  0.000000,   0.000000,   0.000000,   0.018282,   0.015418,  -0.022521
  0.000000,   0.000000,   0.000000,   0.018211,   0.015365,  -0.022329
  0.000000,   0.000000,   0.000000,   0.018138,   0.015311,  -0.022136
  0.000000,   0.000000,   0.000000,   0.018063,   0.015257,  -0.021943
  0.000000,   0.000000,   0.000000,   0.017986,   0.015200,  -0.021750
  0.000000,   0.000000,   0.000000,   0.017906,   0.015142,  -0.021557
  0.000000,   0.000000,   0.000000,   0.017823,   0.015083,  -0.021363
  0.000000,   0.000000,   0.000000,   0.017738,   0.015022,  -0.021169
  0.000000,   0.000000,   0.000000,   0.017651,   0.014959,  -0.020975
  0.000000,   0.000000,   0.000000,   0.017562,   0.014894,  -0.020780
  0.000000,   0.000000,   0.000000,   0.017469,   0.014827,  -0.020584
  0.000000,   0.000000,   0.000000,   0.017375,   0.014758,  -0.020389
  0.000000,   0.000000,   0.000000,   0.017278,   0.014686,  -0.020192
  0.000000,   0.000000,   0.000000,   0.017178,   0.014612,  -0.019995
  0.000000,   0.000000,   0.000000,   0.017075,   0.014536,  -0.019798
  0.000000,   0.000000,   0.000000,   0.016970,   0.014457,  -0.019600
  0.000000,   0.000000,   0.000000,   0.016863,   0.014376,  -0.019401
  0.000000,   0.000000,   0.000000,   0.016753,   0.014292,  -0.019201
  0.000000,   0.000000,   0.000000,   0.016640,   0.014206,  -0.019001
  0.000000,   0.000000,   0.000000,   0.016524,   0.014117,  -0.018800
  0.000000,   0.000000,   0.000000,   0.016406,   0.014025,  -0.018599
  0.000000,   0.000000,   0.000000,   0.016285,   0.013930,  -0.018396
  0.000000,   0.000000,   0.000000,   0.016161,   0.013833,  -0.018193
  0.000000,   0.000000,   0.000000,   0.016034,   0.013733,  -0.017989
  0.000000,   0.000000,   0.000000,   0.015905,   0.013630,  -0.017784
  0.000000,   0.000000,   0.000000,   0.015773,   0.013524,  -0.017578
  0.000000,   0.000000,   0.000000,   0.015638,   0.013415,  -0.017372
  0.000000,   0.000000,   0.000000,   0.015501,   0.013304,  -0.017164
  0.000000,   0.000000,   0.000000,   0.015361,   0.013189,  -0.016956
  0.000000,   0.000000,   0.000000,   0.015218,   0.013072,  -0.016747
  0.000000,   0.000000,   0.000000,   0.015073,   0.012953,  -0.016537
  0.000000,   0.000000,   0.000000,   0.014925,   0.012830,  -0.016326
  0.000000,   0.000000,   0.000000,   0.014774,   0.012705,  -0.016114
  0.000000,   0.000000,   0.000000,   0.014621,   0.012577,  -0.015902
  0.000000,   0.000000,   0.000000,   0.014465,   0.012446,  -0.015689
  0.000000,   0.000000,   0.000000,   0.014306,   0.012313,  -0.015475
  0.000000,   0.000000,   0.000000,   0.014145,   0.012177,  -0.015260
  0.000000,   0.000000,   0.000000,   0.013982,   0.012038,  -0.015044
  0.000000,   0.000000,   0.000000,   0.013816,   0.011897,  -0.014828
  0.000000,   0.000000,   0.000000,   0.013648,   0.011753,  -0.014611
  0.000000,   0.000000,   0.000000,   0.013478,   0.011607,  -0.014394
  0.000000,   0.000000,   0.000000,   0.013305,   0.011459,  -0.014175
  0.000000,   0.000000,   0.000000,   0.013131,   0.011309,  -0.013957
  0.000000,   0.000000,   0.000000,   0.012954,   0.011156,  -0.013737
  0.000000,   0.000000,   0.000000,   0.012775,   0.011001,  -0.013517
  0.000000,   0.000000,   0.000000,   0.012594,   0.010843,  -0.013297
  0.000000,   0.000000,   0.000000,   0.012411,   0.010684,  -0.013076
  0.000000,   0.000000,   0.000000,   0.012226,   0.010523,  -0.012855
  0.000000,   0.000000,   0.000000,   0.012040,   0.010360,  -0.012634
  0.000000,   0.000000,   0.000000,   0.011851,   0.010195,  -0.012412
  0.000000,   0.000000,   0.000000,   0.011662,   0.010029,  -0.012190
  0.000000,   0.000000,   0.000000,   0.011470,   0.009861,  -0.011968
  0.000000,   0.000000,   0.000000,   0.011278,   0.009691,  -0.011746
  0.000000,   0.000000,   0.000000,   0.011083,   0.009520,  -0.011524
  0.000000,   0.000000,   0.000000,   0.010888,   0.009347,  -0.011301
  0.000000,   0.000000,   0.000000,   0.010692,   0.009173,  -0.011079
  0.000000,   0.000000,   0.000000,   0.010494,   0.008998,  -0.010857
  0.000000,   0.000000,   0.000000,   0.010296,   0.008822,  -0.010635
  0.000000,   0.000000,   0.000000,   0.010096,   0.008645,  -0.010414
  0.000000,   0.000000,   0.000000,   0.009896,   0.008467,  -0.010193
  0.000000,   0.000000,   0.000000,   0.009696,   0.008289,  -0.009972
  0.000000,   0.000000,   0.000000,   0.009494,   0.008110,  -0.009752
  0.000000,   0.000000,   0.000000,   0.009293,   0.007930,  -0.009533
  0.000000,   0.000000,   0.000000,   0.009091,   0.007750,  -0.009314
  0.000000,   0.000000,   0.000000,   0.008889,   0.007569,  -0.009096
  0.000000,   0.000000,   0.000000,   0.008687,   0.007389,  -0.008879
  0.000000,   0.000000,   0.000000,   0.008484,   0.007208,  -0.008662
  0.000000,   0.000000,   0.000000,   0.008283,   0.007027,  -0.008447
  0.000000,   0.000000,   0.000000,   0.008081,   0.006847,  -0.008233
  0.000000,   0.000000,   0.000000,   0.007880,   0.006667,  -0.008020
  0.000000,   0.000000,   0.000000,   0.007679,   0.006487,  -0.007808
  0.000000,   0.000000,   0.000000,   0.007479,   0.006308,  -0.007598
  0.000000,   0.000000,   0.000000,   0.007280,   0.006130,  -0.007389
  0.000000,   0.000000,   0.000000,   0.007082,   0.005953,  -0.007182
  0.000000,   0.000000,   0.000000,   0.006885,   0.005776,  -0.006977
